order_id,order_date,product_id,seller_id,customer_id,units_sold,price,discount,shipping_cost,order_status,review_rating
4218,2026-01-17,104080,913,101782,1,52.96,0.18,28.85,pendiente,5.0
4219,2025-09-20,100862,920,100133,5,256.9,0.05,11.02,enviado,3.9
4220,2025-06-30,102739,801,104764,3,339.93,0.01,10.87,entregado,1.4
4221,2025-06-18,100154,250,103421,3,278.1,0.11,7.32,pendiente,4.7
4222,2025-08-08,101057,70,104103,2,159.23,0.21,5.59,pendiente,2.8
4223,2025-08-20,101104,531,102145,4,40.71,0.19,16.76,enviado,3.6
4224,2025-08-08,101570,189,100527,3,288.26,0.17,26.55,pendiente,1.8
4225,2025-11-03,101052,986,100169,3,101.98,0.09,17.39,pendiente,3.9
4226,2025-06-21,102514,313,101063,1,31.26,0.11,26.77,pendiente,2.2
4227,2025-05-20,103237,2,100538,1,318.21,0.03,8.05,enviado,2.5
4228,2025-06-29,103730,585,102486,2,33.19,0.14,29.39,pendiente,3.7
4229,2025-10-11,101048,696,101901,5,480.45,0.13,26.52,entregado,2.9
4230,2025-08-11,100698,501,103095,1,358.28,0.24,20.0,entregado,4.8
4231,2025-10-06,104541,509,104537,4,250.64,0.14,15.95,enviado,4.5
4232,2025-08-20,101784,513,103936,4,331.58,0.04,10.33,entregado,1.3
4233,2025-10-31,104701,229,103740,2,30.44,0.15,10.62,enviado,2.4
4234,2026-02-23,104809,259,102614,3,372.24,0.12,17.75,pendiente,3.6
4235,2025-05-25,103738,849,101830,3,65.6,0.17,22.14,enviado,4.8
4236,2025-09-13,104742,674,103300,3,366.68,0.01,20.66,pendiente,2.4
4237,2025-08-01,103969,825,102614,5,172.41,0.06,19.22,entregado,3.6
4238,2025-07-30,101954,678,103206,2,26.15,0.27,25.68,entregado,1.8
4239,2026-01-30,101930,598,101497,4,49.76,0.17,11.29,enviado,1.9
4240,2025-12-24,102573,868,103445,4,14.13,0.29,23.47,entregado,1.3
4241,2025-11-04,102910,202,103758,5,331.8,0.06,22.17,enviado,2.4
4242,2025-12-12,102853,737,102758,2,340.15,0.08,28.42,pendiente,2.8
4243,2025-12-21,104229,726,104862,4,233.46,0.21,17.58,entregado,3.2
4244,2025-07-10,104816,950,101350,2,487.73,0.24,24.06,pendiente,4.0
4245,2025-10-20,103732,799,101146,1,463.53,0.01,23.9,enviado,3.0
4246,2025-06-06,100558,128,101424,3,207.24,0.21,14.18,enviado,3.1
4247,2025-06-17,100128,914,102290,1,471.88,0.01,22.35,enviado,3.2
4248,2025-08-22,103350,496,100671,5,215.03,0.29,8.72,enviado,1.5
4249,2025-04-28,102395,308,104077,1,350.9,0.17,15.36,pendiente,1.5
4250,2025-09-26,100129,121,104114,4,238.44,0.0,11.05,enviado,2.9
4251,2025-09-02,100386,710,102337,3,119.82,0.23,16.59,pendiente,2.2
4252,2026-03-18,103082,676,103467,5,287.48,0.18,17.07,enviado,3.4
4253,2025-12-22,100491,773,101752,1,137.78,0.29,17.84,pendiente,4.2
4254,2025-09-20,103624,640,104873,5,467.41,0.17,11.53,entregado,1.6
4255,2026-03-04,103827,23,102315,5,69.39,0.28,22.0,pendiente,1.4
4256,2026-03-26,103490,787,102363,2,76.59,0.03,11.61,enviado,3.8
4257,2025-08-31,103045,100,104179,1,91.37,0.11,7.02,enviado,1.2
4258,2025-10-13,102014,278,101983,4,142.7,0.22,8.86,enviado,4.2
4259,2025-09-02,103843,304,100233,3,112.89,0.04,7.29,entregado,3.7
4260,2025-10-10,101684,127,100599,3,136.34,0.19,7.84,pendiente,3.6
4261,2026-03-08,100228,389,100095,4,60.21,0.22,21.24,pendiente,1.2
4262,2026-03-11,100271,370,101054,2,46.94,0.2,11.62,entregado,4.5
4263,2026-03-25,103586,670,102002,3,409.99,0.17,21.74,enviado,4.1
4264,2026-01-03,100983,127,103354,1,482.03,0.09,24.11,entregado,3.9
4265,2025-12-12,102549,277,101161,4,398.13,0.03,11.88,enviado,2.3
4266,2025-06-17,103593,782,102595,5,485.9,0.12,8.18,entregado,3.5
4267,2025-08-20,100492,547,100873,3,427.24,0.17,26.3,enviado,4.9
4268,2025-08-28,101499,819,101569,2,105.48,0.17,19.83,enviado,3.0
4269,2025-12-16,101690,972,102731,2,258.91,0.01,5.7,enviado,2.3
4270,2026-01-21,104073,734,104166,1,297.1,0.26,20.76,enviado,4.2
4271,2025-07-13,102955,266,102415,2,185.48,0.08,22.53,enviado,3.0
4272,2025-10-29,102074,293,102241,5,201.35,0.24,11.13,enviado,2.7
4273,2025-08-26,100434,50,103562,1,199.4,0.16,17.78,pendiente,2.6
4274,2025-07-03,104476,445,101032,4,188.44,0.11,10.2,enviado,3.4
4275,2025-09-27,104608,361,102378,4,20.14,0.03,8.03,enviado,1.1
4276,2025-08-27,101288,881,102953,3,406.81,0.11,9.95,enviado,1.2
4277,2025-08-17,103557,62,104699,5,428.67,0.24,8.53,entregado,4.0
4278,2026-02-05,103840,32,103608,5,80.23,0.29,14.01,pendiente,3.8
4279,2026-01-20,102431,207,101019,4,389.19,0.07,14.29,entregado,4.3
4280,2025-12-27,104789,305,102020,5,259.17,0.16,28.69,pendiente,2.8
4281,2025-11-02,104696,367,101273,2,219.42,0.24,17.48,enviado,3.3
4282,2025-12-05,102151,345,102510,5,352.34,0.27,22.78,enviado,4.4
4283,2026-02-23,104154,897,100951,2,229.83,0.06,7.73,entregado,4.5
4284,2025-07-29,101178,450,100873,5,122.01,0.26,28.29,enviado,4.6
4285,2025-08-30,101323,219,104913,2,203.13,0.2,8.23,enviado,1.4
4286,2025-09-19,103348,941,102217,1,385.56,0.08,6.01,entregado,4.7
4287,2025-08-12,102756,680,103004,1,49.58,0.17,10.79,pendiente,4.8
4288,2026-03-09,100131,359,100054,2,356.6,0.24,18.3,entregado,1.6
4289,2026-02-25,103907,794,102392,3,297.95,0.05,28.66,entregado,4.9
4290,2025-09-25,101105,453,103441,4,245.94,0.08,10.16,pendiente,2.3
4291,2025-09-14,102171,223,101878,4,104.83,0.24,22.89,entregado,4.9
4292,2025-06-09,104981,429,104739,2,49.11,0.29,7.99,pendiente,1.6
4293,2026-04-22,100012,502,103613,2,43.18,0.06,20.7,enviado,4.8
4294,2025-11-30,104276,395,104664,4,485.91,0.28,13.58,enviado,1.3
4295,2025-07-12,102921,488,102037,1,485.1,0.11,5.11,entregado,3.2
4296,2025-12-11,100537,570,103713,2,24.86,0.24,29.7,pendiente,2.9
4297,2025-11-23,101717,862,101909,4,230.15,0.25,10.69,pendiente,3.4
4298,2025-07-04,101580,911,102255,1,373.62,0.16,6.29,pendiente,3.7
4299,2026-01-15,103719,686,103057,5,323.06,0.27,5.67,pendiente,2.6
4300,2026-02-18,100152,1,104977,1,241.31,0.05,19.02,entregado,2.9
4301,2025-11-25,101284,967,100994,5,296.33,0.23,11.98,pendiente,2.0
4302,2025-05-06,102649,584,103388,1,74.39,0.06,25.32,entregado,4.6
4303,2026-02-02,104228,739,103806,3,66.34,0.11,24.74,pendiente,1.8
4304,2025-10-22,101611,15,104513,5,273.83,0.24,26.59,entregado,2.1
4305,2026-01-26,100550,477,102755,1,92.96,0.24,11.99,pendiente,4.7
4306,2025-07-16,100386,455,104205,5,217.37,0.19,17.89,enviado,2.3
4307,2025-10-13,104434,347,100041,5,176.0,0.23,12.59,pendiente,2.2
4308,2026-03-01,103586,181,102033,4,212.03,0.09,14.83,enviado,1.7
4309,2025-08-17,103517,979,102779,1,274.69,0.04,24.18,pendiente,1.2
4310,2026-03-14,101852,667,104534,3,385.06,0.1,6.15,entregado,2.0
4311,2026-01-20,103288,150,100869,4,439.6,0.08,9.83,enviado,3.4
4312,2025-05-22,101649,879,104703,3,62.24,0.24,28.04,entregado,4.0
4313,2026-03-10,103094,460,102101,1,226.39,0.27,18.99,entregado,2.7
4314,2026-03-21,104185,754,102949,5,164.19,0.08,6.88,pendiente,1.2
4315,2026-03-01,103578,469,101239,4,151.95,0.03,16.19,pendiente,3.6
4316,2026-02-28,103687,551,102598,2,232.71,0.02,29.18,enviado,3.3
4317,2025-10-01,100898,442,102179,3,341.14,0.18,29.96,enviado,4.9
4318,2026-01-12,103593,560,100120,3,225.79,0.09,17.06,entregado,1.8
4319,2025-11-05,102823,70,104170,4,192.9,0.24,9.46,enviado,4.6
4320,2025-06-19,104830,143,100412,2,337.43,0.28,8.98,pendiente,4.9
4321,2025-12-27,104066,121,101155,3,200.8,0.15,9.61,pendiente,1.6
4322,2025-08-21,102042,5,100221,5,392.41,0.14,17.65,entregado,2.4
4323,2025-07-28,104809,118,103010,2,79.51,0.09,13.51,enviado,2.5
4324,2025-08-02,100057,595,104421,1,438.98,0.1,17.28,entregado,1.9
4325,2026-01-06,104963,48,101684,1,109.07,0.27,6.83,pendiente,4.3
4326,2025-06-24,103324,347,101549,2,298.27,0.1,23.31,entregado,2.1
4327,2026-01-28,104933,880,103636,4,410.02,0.01,17.46,pendiente,2.7
4328,2025-10-07,100204,511,102232,4,58.66,0.08,10.99,enviado,1.1
4329,2026-02-26,100417,803,102276,5,48.88,0.26,17.21,enviado,4.6
4330,2025-09-19,102325,202,103175,5,224.46,0.2,20.92,enviado,2.0
4331,2025-05-24,103756,448,101528,1,454.21,0.27,22.7,enviado,4.3
4332,2025-10-17,102663,262,103070,5,224.19,0.04,8.73,entregado,3.9
4333,2025-12-14,102520,69,102246,2,249.63,0.11,10.85,pendiente,2.0
4334,2025-10-29,104951,516,104101,4,94.83,0.06,11.46,entregado,1.7
4335,2025-12-08,101320,140,101679,2,292.36,0.18,25.03,pendiente,1.5
4336,2025-09-28,104614,805,100196,1,235.9,0.25,10.29,pendiente,3.6
4337,2025-11-19,100056,297,102238,5,136.7,0.23,15.5,enviado,1.3
4338,2025-11-08,102179,114,103807,4,201.39,0.09,15.44,entregado,4.4
4339,2026-04-19,104725,87,100809,4,345.95,0.22,14.26,entregado,2.6
4340,2026-04-18,103688,770,103273,3,410.05,0.22,14.62,enviado,2.9
4341,2026-03-29,103229,48,104606,3,71.6,0.15,23.43,enviado,4.4
4342,2026-01-19,101145,601,103570,3,171.47,0.1,9.63,enviado,2.5
4343,2025-10-05,102356,587,104402,5,252.6,0.04,18.96,enviado,5.0
4344,2025-11-23,103835,370,102451,3,79.45,0.0,6.93,entregado,3.2
4345,2025-05-10,100333,425,104976,2,301.51,0.16,24.59,pendiente,3.6
4346,2026-02-27,103538,804,102258,1,40.23,0.24,8.49,enviado,4.4
4347,2025-09-12,103538,208,104786,1,130.42,0.24,7.19,pendiente,1.2
4348,2026-01-23,100729,558,101556,5,412.17,0.07,25.52,pendiente,1.4
4349,2026-04-08,100918,821,104165,3,337.61,0.12,11.29,entregado,2.3
4350,2026-03-07,104285,511,102620,3,75.38,0.09,8.84,enviado,1.4
4351,2025-11-20,100613,284,101580,4,308.22,0.28,13.66,entregado,4.8
4352,2025-12-12,101730,325,100597,4,479.25,0.26,9.99,entregado,2.8
4353,2025-12-29,100730,673,101979,3,181.06,0.12,15.61,entregado,2.7
4354,2026-04-16,102028,673,101666,5,358.9,0.17,22.76,entregado,3.1
4355,2025-05-29,102051,70,103801,5,462.48,0.1,22.06,pendiente,3.8
4356,2025-06-07,104916,630,104778,1,389.71,0.27,15.8,enviado,4.4
4357,2026-02-18,104938,314,103855,4,354.8,0.05,9.9,entregado,4.7
4358,2025-07-31,102327,141,103536,5,431.4,0.25,17.13,entregado,2.8
4359,2026-01-06,103557,493,104626,5,444.36,0.01,25.32,pendiente,1.5
4360,2026-01-09,104051,833,100632,5,381.91,0.2,29.92,enviado,4.4
4361,2025-09-10,101043,857,100074,2,274.61,0.2,8.97,pendiente,1.5
4362,2025-06-29,102993,653,100617,5,30.32,0.08,13.8,enviado,1.7
4363,2026-01-02,102497,836,102218,4,347.43,0.05,7.35,enviado,2.7
4364,2025-12-19,101779,648,101932,5,113.95,0.2,5.91,pendiente,2.2
4365,2025-05-13,101078,393,101051,3,127.89,0.16,28.86,pendiente,1.9
4366,2025-11-30,104052,322,102568,5,380.79,0.25,6.64,enviado,4.6
4367,2026-01-01,100503,145,102320,5,155.79,0.23,13.66,enviado,2.1
4368,2026-01-14,100119,779,104918,2,371.38,0.07,9.6,pendiente,4.4
4369,2026-01-02,104629,623,103815,1,78.46,0.08,12.56,pendiente,1.3
4370,2025-09-28,100099,480,103967,1,337.94,0.05,21.94,entregado,3.8
4371,2026-02-12,101059,775,104006,4,318.5,0.07,15.9,enviado,2.0
4372,2025-09-01,103260,67,103585,2,227.47,0.14,10.63,enviado,2.2
4373,2026-03-01,100875,296,103836,1,98.06,0.12,15.7,enviado,4.6
4374,2025-10-10,102024,595,101779,5,375.04,0.04,11.66,enviado,3.8
4375,2025-06-06,101138,985,100566,3,38.85,0.19,10.19,enviado,4.3
4376,2025-04-30,101824,652,102045,5,34.76,0.05,20.47,entregado,3.2
4377,2025-06-03,102708,517,101483,3,408.05,0.14,10.38,entregado,1.3
4378,2025-08-04,101079,618,104946,1,118.31,0.28,22.22,pendiente,1.6
4379,2025-07-21,103618,355,104911,2,288.01,0.24,12.88,entregado,4.7
4380,2025-11-10,102358,822,101481,1,396.99,0.03,28.51,pendiente,4.9
4381,2026-02-10,100276,854,103208,3,303.04,0.01,22.93,enviado,1.8
4382,2025-11-13,102058,898,101767,4,140.85,0.08,25.59,entregado,4.1
4383,2025-11-28,103428,603,100762,3,82.2,0.21,29.51,entregado,1.0
4384,2025-12-07,100462,475,101231,2,460.73,0.29,14.95,entregado,2.0
4385,2026-01-18,101288,473,104167,1,425.12,0.15,27.06,enviado,4.7
4386,2025-12-05,102619,685,103952,1,37.63,0.27,9.71,enviado,1.9
4387,2025-07-20,100117,45,104817,1,450.76,0.2,10.29,pendiente,2.4
4388,2025-10-16,103475,661,103899,4,443.51,0.09,14.24,enviado,1.5
4389,2025-09-18,101358,567,102532,4,330.57,0.07,11.86,enviado,3.6
4390,2025-09-24,101805,189,102352,4,183.32,0.24,24.02,enviado,4.4
4391,2025-10-22,104329,292,100533,3,155.38,0.12,10.02,pendiente,2.9
4392,2026-02-19,104056,209,102569,1,410.64,0.15,7.71,entregado,4.4
4393,2026-01-14,104094,406,104661,4,185.9,0.25,14.02,entregado,2.6
4394,2025-12-10,103374,13,100343,2,355.62,0.13,12.87,pendiente,3.3
4395,2026-01-19,103238,755,102229,5,135.58,0.04,5.22,pendiente,1.7
4396,2025-11-06,101048,334,100759,3,175.87,0.14,19.7,enviado,4.4
4397,2025-06-23,101622,465,101069,2,247.49,0.12,11.83,enviado,1.6
4398,2025-09-06,103520,315,101754,1,100.59,0.25,6.16,pendiente,1.9
4399,2025-05-05,103987,159,101466,5,284.19,0.04,20.5,pendiente,2.4
4400,2025-10-30,101218,319,101559,5,84.89,0.18,14.23,pendiente,3.9
4401,2025-06-05,102504,582,103229,2,282.93,0.01,25.13,entregado,3.6
4402,2025-08-18,104847,830,102691,2,305.69,0.28,16.7,pendiente,3.6
4403,2025-10-04,102409,770,104087,4,234.37,0.19,6.26,enviado,3.0
4404,2026-04-18,102546,311,103271,4,490.47,0.11,12.72,entregado,1.9
4405,2025-05-29,100040,697,104630,3,113.08,0.12,8.97,entregado,4.0
4406,2025-06-10,100135,543,102679,3,293.85,0.1,20.83,pendiente,3.3
4407,2026-03-14,101511,387,103116,5,377.88,0.04,25.18,pendiente,2.3
4408,2026-04-26,101302,500,102008,3,361.74,0.26,28.05,entregado,3.4
4409,2026-02-03,101357,485,100450,3,239.09,0.06,21.8,pendiente,2.0
4410,2025-06-20,102060,897,103527,4,204.9,0.01,7.5,enviado,3.4
4411,2025-09-08,103165,90,104480,1,490.36,0.26,14.9,entregado,4.3
4412,2025-08-25,103164,776,104260,5,478.31,0.28,20.4,pendiente,2.1
4413,2025-09-06,102053,619,102088,1,379.42,0.2,24.91,entregado,3.7
4414,2025-10-19,102951,86,104261,4,314.58,0.1,25.0,pendiente,3.7
4415,2026-02-24,102238,49,104600,5,121.65,0.2,26.72,entregado,2.0
4416,2025-07-15,100227,125,103237,5,373.19,0.08,15.52,pendiente,4.2
4417,2025-11-14,101667,506,104046,5,485.03,0.07,29.24,entregado,4.2
4418,2025-10-30,100746,795,101293,2,465.89,0.01,14.64,pendiente,3.0
4419,2025-09-08,103007,185,100255,1,317.32,0.07,7.49,pendiente,1.9
4420,2025-10-27,101597,249,103236,2,342.66,0.09,5.12,entregado,1.7
4421,2025-06-02,101376,497,100373,2,129.76,0.16,27.88,enviado,1.7
4422,2025-10-13,100921,188,102849,5,18.9,0.25,11.12,entregado,4.1
4423,2026-01-31,103981,651,102624,4,452.98,0.21,5.34,entregado,1.0
4424,2026-01-21,100862,672,104767,1,476.1,0.11,13.57,pendiente,4.3
4425,2025-10-18,101427,962,102409,3,269.5,0.08,10.47,entregado,4.6
4426,2025-08-27,103941,117,103054,1,163.18,0.22,12.61,entregado,1.5
4427,2025-05-22,103811,1000,100480,5,231.58,0.04,8.52,pendiente,4.6
4428,2025-08-20,102085,55,100382,5,126.33,0.3,22.97,pendiente,4.4
4429,2025-05-13,104468,956,101656,3,317.28,0.17,7.85,pendiente,1.7
4430,2026-03-06,103117,683,100104,1,193.58,0.18,22.75,pendiente,2.1
4431,2026-01-27,100624,560,101913,2,344.79,0.23,9.67,enviado,2.5
4432,2025-06-09,102957,152,100352,2,53.25,0.03,15.92,entregado,2.4
4433,2025-05-04,102377,170,104335,2,92.06,0.12,21.99,pendiente,4.0
4434,2026-03-21,100684,411,103654,5,64.3,0.24,29.68,enviado,4.2
4435,2025-09-06,104400,422,101112,5,13.46,0.1,13.33,entregado,2.6
4436,2026-01-02,102102,773,101387,4,226.79,0.23,9.27,pendiente,3.5
4437,2025-06-07,102449,86,103960,3,112.27,0.26,12.07,entregado,1.0
4438,2026-01-13,101617,80,104984,5,147.7,0.02,21.62,pendiente,2.8
4439,2026-03-02,102620,3,104323,3,255.88,0.05,12.28,enviado,2.8
4440,2025-06-28,101907,801,104068,5,132.75,0.14,17.3,entregado,1.0
4441,2026-04-22,101862,25,103683,4,143.57,0.09,6.01,entregado,1.9
4442,2026-02-07,102685,736,100064,1,253.8,0.05,9.17,entregado,3.4
4443,2025-07-29,103627,249,101127,5,101.83,0.01,26.17,entregado,4.6
4444,2025-11-12,101069,12,102958,1,54.1,0.05,25.66,enviado,1.1
4445,2025-07-02,101602,871,103141,5,25.21,0.27,19.91,enviado,1.1
4446,2025-11-26,102481,43,103287,3,41.47,0.2,20.95,enviado,4.4
4447,2025-06-27,103889,822,100637,1,235.84,0.2,11.79,enviado,4.8
4448,2025-09-01,103604,581,103569,5,282.51,0.29,20.77,pendiente,1.7
4449,2025-11-29,102086,850,100459,4,371.76,0.18,12.7,enviado,3.2
4450,2025-10-08,100658,963,102019,5,491.5,0.16,19.44,pendiente,1.4
4451,2025-10-22,102248,841,102747,4,254.93,0.21,16.62,enviado,4.6
4452,2025-07-25,104788,882,102772,2,141.31,0.12,5.72,enviado,1.2
4453,2026-03-01,101256,810,100775,4,216.86,0.1,28.3,enviado,4.5
4454,2025-09-30,103824,777,100329,2,443.31,0.2,18.88,enviado,3.8
4455,2025-12-26,102868,981,101885,3,231.54,0.26,16.01,entregado,1.5
4456,2025-07-06,101554,747,101219,1,312.46,0.11,19.7,entregado,1.7
4457,2025-07-07,102194,537,104621,5,242.41,0.07,22.72,enviado,1.7
4458,2025-12-30,103757,981,101405,5,307.77,0.28,10.37,entregado,2.4
4459,2026-01-06,103872,914,100131,2,353.01,0.08,27.36,entregado,2.0
4460,2025-10-10,104121,411,103471,2,359.8,0.24,12.71,enviado,2.1
4461,2025-09-26,102343,273,101109,4,131.75,0.17,12.98,enviado,4.2
4462,2025-05-07,102842,135,101965,5,47.95,0.22,15.41,enviado,2.6
4463,2026-02-06,101275,485,102040,3,486.92,0.26,25.76,enviado,4.6
4464,2025-12-20,103199,646,101295,1,427.53,0.12,9.86,enviado,4.1
4465,2026-04-03,100956,269,101092,1,193.46,0.21,11.39,entregado,4.9
4466,2025-07-11,101451,996,103405,2,206.56,0.24,18.2,enviado,1.7
4467,2025-10-17,101779,200,102986,4,25.76,0.08,14.1,entregado,1.5
4468,2025-12-11,102511,209,102220,3,467.67,0.03,7.63,enviado,2.1
4469,2025-10-09,104718,272,102401,5,172.9,0.19,9.17,pendiente,3.5
4470,2025-09-24,104354,736,102452,2,429.58,0.23,14.46,entregado,1.4
4471,2025-04-27,103008,77,101323,5,64.51,0.29,15.2,enviado,3.6
4472,2026-01-24,101423,924,102062,4,151.25,0.18,26.96,enviado,1.7
4473,2025-07-18,103613,746,101674,3,115.06,0.27,20.46,enviado,2.5
4474,2025-07-14,104669,832,100969,3,127.53,0.0,16.62,pendiente,2.0
4475,2025-08-12,100617,817,104334,2,429.75,0.14,19.22,entregado,4.6
4476,2026-02-12,100400,348,103814,5,94.04,0.1,9.91,pendiente,1.1
4477,2026-01-24,104122,94,101150,3,208.21,0.09,28.75,entregado,2.9
4478,2026-03-06,103146,963,101377,3,110.74,0.01,25.45,pendiente,4.7
4479,2026-03-01,103406,14,103488,4,370.83,0.18,7.86,pendiente,2.5
4480,2025-05-20,104874,642,103386,2,377.48,0.27,20.18,pendiente,4.2
4481,2025-12-06,100524,532,104023,5,478.32,0.19,14.64,pendiente,2.7
4482,2025-06-04,102182,449,100685,3,294.84,0.03,27.51,enviado,1.0
4483,2026-03-02,101565,84,103403,1,10.81,0.08,6.32,enviado,1.7
4484,2026-03-30,104433,426,104190,2,323.05,0.03,9.32,entregado,2.6
4485,2025-11-20,100655,271,104490,3,79.09,0.01,16.55,enviado,4.1
4486,2025-07-07,104953,834,103709,5,438.8,0.05,28.29,entregado,1.3
4487,2025-09-15,100695,285,102210,2,136.12,0.0,16.89,enviado,1.7
4488,2025-08-30,104369,940,103467,1,362.02,0.11,14.21,entregado,3.8
4489,2025-07-11,102639,758,104907,5,143.9,0.29,21.49,entregado,2.7
4490,2025-10-20,104013,720,104988,5,93.51,0.07,13.5,enviado,2.9
4491,2025-06-09,103844,676,104922,5,425.82,0.06,16.09,pendiente,2.9
4492,2025-08-05,100817,42,103023,5,117.02,0.08,21.82,pendiente,2.3
4493,2026-01-11,102300,837,101884,5,37.28,0.07,29.33,enviado,4.0
4494,2026-03-27,101093,544,102913,5,320.01,0.19,29.1,enviado,3.9
4495,2025-11-02,103434,217,102927,3,341.49,0.27,14.82,enviado,2.3
4496,2025-11-16,100671,817,101405,1,37.9,0.15,8.24,pendiente,3.7
4497,2025-12-30,103111,319,102341,1,267.93,0.26,8.27,enviado,2.4
4498,2025-08-25,102404,63,104111,3,491.51,0.18,10.85,enviado,2.5
4499,2025-12-13,102756,162,102265,2,240.61,0.14,23.25,entregado,2.3
4500,2025-09-23,103664,741,103419,3,388.99,0.1,27.4,enviado,4.5
4501,2025-12-19,102065,574,102889,2,171.83,0.05,28.58,entregado,3.2
4502,2025-09-25,102380,430,103752,5,424.39,0.02,21.49,enviado,4.1
4503,2025-12-09,101293,873,103935,5,378.24,0.27,20.53,entregado,3.7
4504,2025-06-09,103508,336,101328,2,395.4,0.12,11.37,entregado,4.8
4505,2025-09-08,104619,632,100433,2,39.51,0.07,17.93,enviado,1.2
4506,2025-09-09,100008,61,104590,3,382.21,0.1,22.86,pendiente,2.1
4507,2026-03-20,103399,578,102621,4,445.58,0.07,22.37,enviado,1.3
4508,2025-10-20,101653,692,104983,4,193.81,0.07,9.03,enviado,2.7
4509,2025-12-21,102559,134,103559,2,20.67,0.02,13.85,pendiente,2.6
4510,2025-07-02,102016,210,102159,4,47.35,0.16,17.45,enviado,1.8
4511,2026-03-08,101180,534,101471,4,451.95,0.3,27.33,pendiente,3.6
4512,2026-01-12,104159,43,102350,1,358.83,0.18,17.02,enviado,1.2
4513,2026-01-25,102009,208,101896,1,257.26,0.11,12.03,entregado,3.6
4514,2026-03-02,102047,430,103522,1,335.84,0.2,20.76,pendiente,1.3
4515,2025-08-19,103861,933,104533,5,33.66,0.05,27.71,pendiente,3.3
4516,2026-04-17,103404,498,103385,4,470.38,0.23,16.37,enviado,2.4
4517,2025-12-20,103737,387,102549,3,180.81,0.1,27.14,pendiente,2.0
4518,2025-12-11,104131,114,102711,3,109.0,0.23,23.05,pendiente,4.6
4519,2025-05-28,101145,391,101674,5,164.42,0.06,25.56,entregado,3.5
4520,2026-01-12,101109,197,102044,2,329.87,0.26,10.14,entregado,4.0
4521,2025-06-17,100573,319,104261,3,174.82,0.24,16.61,pendiente,2.5
4522,2025-08-25,100143,443,101136,4,16.96,0.13,22.93,enviado,3.5
4523,2025-06-10,101011,765,102433,3,409.33,0.14,8.93,enviado,4.8
4524,2025-07-27,104608,251,102089,2,232.05,0.26,27.29,enviado,2.0
4525,2025-08-22,101428,598,102310,1,224.02,0.1,16.95,pendiente,2.4
4526,2025-06-10,100276,162,101876,3,258.55,0.06,16.55,pendiente,1.6
4527,2025-07-06,104475,186,104400,3,270.05,0.23,20.06,pendiente,3.4
4528,2025-09-17,104829,977,102459,5,185.54,0.02,21.97,enviado,3.5
4529,2026-01-20,100551,768,104784,3,163.65,0.24,21.42,enviado,5.0
4530,2025-06-19,103544,258,102634,2,126.75,0.18,5.75,pendiente,4.9
4531,2025-11-10,101392,311,101280,5,194.08,0.16,13.26,enviado,4.6
4532,2025-09-23,100567,515,104817,4,383.43,0.18,13.67,pendiente,1.5
4533,2025-10-05,102468,385,103699,1,376.82,0.18,23.84,enviado,3.0
4534,2025-12-13,102816,926,100365,2,454.72,0.21,6.43,entregado,2.2
4535,2025-06-18,100629,473,103962,1,416.04,0.15,11.75,enviado,1.2
4536,2025-12-05,102034,109,103389,1,118.56,0.09,23.66,entregado,3.5
4537,2025-09-22,100720,395,102198,3,245.9,0.25,17.19,enviado,3.6
4538,2025-10-07,104120,729,101649,2,382.54,0.23,17.25,entregado,2.4
4539,2025-07-07,100740,983,102909,1,217.22,0.27,18.03,entregado,1.3
4540,2025-11-01,102938,761,103835,1,349.36,0.11,15.4,enviado,1.3
4541,2025-12-28,103452,425,104585,5,446.83,0.29,19.14,enviado,4.7
4542,2025-11-20,101958,398,102056,4,323.22,0.1,27.07,enviado,1.5
4543,2026-01-20,103386,120,100588,2,111.45,0.1,29.6,pendiente,1.5
4544,2026-04-17,103043,954,100612,5,82.81,0.12,15.1,entregado,1.5
4545,2026-01-01,101191,657,103520,5,231.01,0.22,12.8,entregado,4.5
4546,2026-04-22,104750,498,104534,3,267.54,0.17,25.68,entregado,3.4
4547,2025-07-02,103346,758,101624,1,290.11,0.28,6.46,pendiente,3.0
4548,2025-11-27,100418,267,101679,4,289.64,0.25,9.58,enviado,4.3
4549,2025-06-29,100644,433,102052,2,125.18,0.28,8.35,enviado,2.6
4550,2025-11-02,100082,114,103997,4,109.86,0.03,20.15,entregado,4.3
4551,2025-08-16,103484,250,103824,1,420.06,0.11,13.65,enviado,1.0
4552,2025-06-19,101229,178,101579,1,212.48,0.1,16.76,entregado,3.9
4553,2025-07-07,104017,466,103062,4,313.97,0.09,24.16,entregado,2.2
4554,2025-08-26,100532,2,102441,1,420.67,0.21,10.43,entregado,1.6
4555,2026-03-18,101665,19,101786,2,161.18,0.16,22.74,enviado,4.5
4556,2025-10-18,103121,212,102662,2,344.92,0.07,13.54,enviado,1.3
4557,2025-12-22,104562,528,101240,1,483.02,0.25,18.5,entregado,4.4
4558,2025-05-16,104774,338,104142,4,483.63,0.2,19.05,pendiente,4.7
4559,2026-03-28,100525,728,100844,1,331.37,0.05,24.05,enviado,2.9
4560,2025-09-12,104939,31,101713,4,217.71,0.12,14.81,entregado,4.8
4561,2025-04-29,102489,492,101436,5,46.08,0.07,15.35,enviado,3.3
4562,2025-10-31,102293,345,100084,2,108.52,0.21,20.28,entregado,1.7
4563,2025-06-18,104926,285,100253,2,250.38,0.07,20.82,pendiente,3.7
